,Question,Mark Scheme,Response
744,"A simple d.c. electric motor is fitted with a coil that rotates in a magnetic field. A commutator connects the power supply to the coil.
What is the purpose of the commutator?

It converts a.c. into d.c. in the coil.
It prevents the current from becoming too great,because the coil has a low resistance.
It reverses the direction of the current in the coil after every 180° rotation of the coil.
It switches the current off momentarily after every 90° rotation of the coil.",C,"### Question:  
What is the purpose of the commutator in a simple d.c. electric motor?  

**Correct Answer:**  
C. It reverses the direction of the current in the coil after every 180° rotation of the coil.  

---

### Explanation of the Correct Answer (C):  
**(DIAGRAM: Split-ring commutator attached to a coil in a magnetic field. The commutator has two halves, connected to the coil ends. Brushes press against the commutator, linked to a d.c. power supply.)**  

In a d.c. motor, the coil rotates due to forces created when current flows through it in a magnetic field. These forces obey **Fleming’s left-hand rule** (for motion):  
- When current flows in one direction, forces on opposite sides of the coil push it to rotate.  
- After **180° rotation**, the sides of the coil swap positions relative to the magnetic poles. Without intervention, the forces would now *oppose* further rotation, stopping the motor.  

The **commutator** (a split metal ring) reverses the current direction in the coil **every half-turn (180°)**. This ensures the forces *always act in the same rotational direction*, allowing continuous rotation.  
- **Key Physics**: Reversing the current reverses the direction of the force on each side of the coil (since force depends on current direction and magnetic field). This maintains a constant torque (turning effect).  

**Why this is essential**:  
- D.c. motors use a **direct current** supply, which flows in one direction. The commutator adapts this steady current to alternate the coil’s current direction, sustaining rotation.  

---

### Why the Other Answers Are Incorrect:  

**A. It converts a.c. into d.c. in the coil.**  
- **Misconception**: The commutator does *not* change the *type* of current. The power supply is already **d.c.** (direct current). The commutator only *reverses* this d.c. in the coil periodically. A device converting a.c. to d.c. is a **rectifier**, not a commutator.  

**B. It prevents the current from becoming too great because the coil has low resistance.**  
- **Misconception**: Current control is managed by **resistors** or the power supply voltage (using **Ohm’s law, \(V = IR\)**). The commutator’s role is purely mechanical (reversing connections), not current-limiting. A low-resistance coil *would* draw high current, but this is unrelated to the commutator.  

**D. It switches the current off momentarily after every 90° rotation.**  
- **Misconception**: Switching off the current would **stop the motor**, not sustain it. Forces act on the coil only when current flows. Turning off current at 90° would interrupt motion, reducing efficiency. The commutator *reverses* current at 180° to *maintain* motion, not disrupt it.  

---

**Summary**:  
The commutator ensures continuous rotation by **reversing current every 180°**, aligning forces with the coil’s motion. This is fundamental to d.c. motor operation and relies on core IGCSE principles: forces on currents in magnetic fields and energy conservation."
745,"The diagram shows a logic gate.

Which input combinations at P and Q gives an output of 0 at R?



 
P
Q


A
0
0


B
0
1


C
1
0


D
1
1",D,"### Model Answer: Logic Gate Analysis (IGCSE Level)

**Correct Answer Explanation: D (P=1, Q=1)**  
The gate in the diagram is a **NAND gate**. A NAND gate combines an AND gate followed by a NOT gate:  
- **AND rule**: Outputs 1 **only** if both inputs are 1. Otherwise, it outputs 0.  
- **NOT rule**: Inverts the input (1 becomes 0, 0 becomes 1).  

For a NAND gate:  
- When **both inputs are 1 (P=1, Q=1)**, the AND stage outputs 1. The NOT stage then inverts this to **0**.  
- All other input combinations produce an output of 1.  

*(DIAGRAM: A NAND gate symbol with two inputs (P, Q) and one output (R). The symbol is an AND gate (D-shape) with a small circle (inversion bubble) at the output.)*  

**Why the other options are incorrect:**  
- **Option A (P=0, Q=0)**:  
  - **Misconception**: Assuming a NAND gate behaves like an AND gate or OR gate.  
  - **Correction**: With P=0 and Q=0, the AND stage outputs 0. The NOT stage inverts this to **1**, not 0.  

- **Option B (P=0, Q=1)**:  
  - **Misconception**: Thinking one ""high"" input (1) forces a low output.  
  - **Correction**: The AND stage requires *both* inputs to be 1 for an output of 1. Here, it outputs 0. The NOT stage inverts this to **1**, not 0.  

- **Option C (P=1, Q=0)**:  
  - **Misconception**: Confusing NAND with NOR (which outputs 0 if any input is 1).  
  - **Correction**: Identical to Option B—AND outputs 0, NOT inverts to **1**.  

**Key Concept**:  
- **NAND gate**: Outputs 0 **only when both inputs are 1**. This is a core IGCSE logic gate. Always identify the gate type first using its symbol (look for the inversion bubble).  

*(IGCSE Syllabus Alignment: Logic gates are covered under ""Electronic Systems"". No equations are needed—focus is on truth tables and simple applications like security circuits.)*"
746,"The circuit diagram shows a circuit with an a.c. supply, a diode and a resistor.

Which diagram shows how the current I in the resistor varies with time t?",B,"Here's a clear explanation for this IGCSE Physics question:

**Correct Answer: B**

**Explanation of Correct Answer (B):**
1.  **Diode Function:** A diode acts as a ""one-way valve"" for electric current. It allows current to flow easily in one direction (forward bias) but blocks it almost completely in the opposite direction (reverse bias).
2.  **a.c. Supply:** An alternating current (a.c.) supply reverses its direction (polarity) periodically over time. This means the voltage across the supply, and therefore the potential difference across the diode and resistor, repeatedly switches from positive to negative and back again.
3.  **Effect on Current:** When the a.c. supply voltage makes the anode of the diode positive relative to its cathode (forward bias), current flows through the diode and the resistor. When the a.c. supply voltage reverses, making the anode negative relative to the cathode (reverse bias), the diode blocks the current. No significant current flows during this half of the cycle.
4.  **Resulting Waveform:** This process is called **half-wave rectification**. The current in the resistor will only flow during every *other* half-cycle of the a.c. supply. Specifically, it flows during the half-cycle where the diode is forward-biased. The current waveform will consist of pulses of current (shaped like half of the original a.c. sine wave) separated by periods of zero current. Diagram B correctly shows this half-wave rectified current.

(DIAGRAM: A sine wave representing the original AC supply voltage. Below it, the current waveform (B) shows only the positive half-cycles of a sine wave, with the negative half-cycles replaced by a flat line at zero current.)

**Why the Other Answers are Incorrect:**

*   **Answer A:**
    *   **Misconception:** This shows a full, symmetrical alternating current (a.c.) waveform, with both positive and negative half-cycles.
    *   **Why it's Wrong:** The diode prevents current from flowing in one direction. It blocks the current during either the entire positive *or* the entire negative half-cycle (depending on its orientation). Since current cannot flow in both directions through the resistor when the diode is present, the waveform cannot be a full a.c. wave like this. The diode has fundamentally altered the current flow.

*   **Answer C:**
    *   **Misconception:** This shows a steady, constant direct current (d.c.).
    *   **Why it's Wrong:** While the diode *rectifies* the a.c. (converts it to d.c. in the sense that current only flows one way), it does not *smooth* it. The output from a single diode is pulsating d.c. – it rises from zero to a peak and falls back to zero repeatedly. It is *not* a constant, steady value. A smoothing capacitor would be needed in the circuit to achieve a nearly constant d.c. output, but there isn't one in this circuit.

*   **Answer D:**
    *   **Misconception:** This shows a current that is negative half the time and zero the other half.
    *   **Why it's Wrong:** The diode only allows current to flow in *one specific direction* through the resistor. Assuming the diode is oriented to allow current in the conventional positive direction (which is standard for these diagrams), the current pulses must be *positive*. The diode completely blocks current in the negative direction. Therefore, the current in the resistor can never be negative; it can only be positive (during forward bias) or zero (during reverse bias). A negative current value implies flow in the opposite direction, which the diode prevents.

**Key IGCSE Concepts Used:**
*   **Diode:** A component that allows current to flow in one direction only (forward bias) and blocks it in the reverse direction (reverse bias).
*   **Alternating Current (a.c.):** An electric current that repeatedly reverses its direction.
*   **Direct Current (d.c.):** An electric current that flows in one direction only. *Pulsating d.c.* (like from a single diode) flows in one direction but its value is not constant.
*   **Half-wave Rectification:** The process where a diode converts a.c. into pulsating d.c. by allowing only half of the input cycle to pass through.
*   **Resistor Behavior:** The current through a resistor (`I`) is directly proportional to the voltage across it (`V`), given by Ohm's Law (`V = IR`). Since the voltage across the resistor depends on the state of the diode (forward bias voltage drop or reverse bias blocking), the current waveform directly mirrors the voltage waveform across the resistor."
747,"The average current during a lightning strike between a cloud and the ground is 1.5×104A.
The lightning releases 3.0×108J of energy and lasts for 2.0×10–4s.
What is the average electromotive force (e.m.f.) between the cloud and the ground?

4.0V
100V
1.0×108V
9.0×108V",C,"### Question Analysis  
This question involves calculating the average electromotive force (e.m.f.) during a lightning strike using given values for current, energy, and time. The core physics principles are:  
- **Electromotive force (e.m.f.)**: The energy transferred per unit charge by an electrical source, measured in volts (V).  
- **Charge (Q)**: Related to current and time by \( Q = I \times t \) (current is charge flow per second).  
- **Energy (E)**: Linked to e.m.f. and charge by \( E = Q \times V \).  

**Given data**:  
- Current, \( I = 1.5 \times 10^4 \, \text{A} \)  
- Energy released, \( E = 3.0 \times 10^8 \, \text{J} \)  
- Time, \( t = 2.0 \times 10^{-4} \, \text{s} \)  

---

### Step-by-Step Solution  
**(DIAGRAM: Simple flowchart showing energy \( E \) transferred by e.m.f. \( V \) moving charge \( Q \))**

1. **Calculate the total charge (Q) transferred**:  
   Charge is related to current and time by the formula:  
   \[
   Q = I \times t
   \]  
   Substitute the values:  
   \[
   Q = (1.5 \times 10^4 \, \text{A}) \times (2.0 \times 10^{-4} \, \text{s}) = 3.0 \, \text{C}
   \]  
   *(Note: \( 1.5 \times 10^4 \times 2.0 \times 10^{-4} = 3.0 \times 10^{0} = 3.0 \, \text{C}\))*  

2. **Calculate the average e.m.f. (V)**:  
   The energy transferred by an e.m.f. is given by:  
   \[
   E = Q \times V
   \]  
   Rearrange to solve for \( V \):  
   \[
   V = \frac{E}{Q}
   \]  
   Substitute the values:  
   \[
   V = \frac{3.0 \times 10^8 \, \text{J}}{3.0 \, \text{C}} = 1.0 \times 10^8 \, \text{V}
   \]  
   *(Note: Joules per coulomb (J/C) is volts (V))*  

**Conclusion**: The average e.m.f. is \( 1.0 \times 10^8 \, \text{V} \), so the correct answer is **C**.  

---

### Why the Other Answers Are Incorrect  
- **A. 4.0 V**:  
  This answer likely arises from **misapplying the charge formula**. If you incorrectly use \( Q = \frac{I}{t} \) instead of \( Q = I \times t \):  
  \[
  Q = \frac{1.5 \times 10^4}{2.0 \times 10^{-4}} = 7.5 \times 10^7 \, \text{C} \quad \rightarrow \quad V = \frac{3.0 \times 10^8}{7.5 \times 10^7} = 4.0 \, \text{V}
  \]  
  **Error**: Current is charge flow **per second**, so charge = current × time, **not** current ÷ time. This is a common misunderstanding of the definition of current.  

- **B. 100 V**:  
  This could result from **incorrectly combining units or misreading exponents**. For example:  
  - Using \( V = \frac{E}{t} \) (energy/time = power, not e.m.f.), giving \( \frac{3.0 \times 10^8}{2.0 \times 10^{-4}} = 1.5 \times 10^{12} \, \text{W} \) (watts, not volts).  
  - Or dividing energy by current only: \( \frac{3.0 \times 10^8}{1.5 \times 10^4} = 2.0 \times 10^4 \, \text{V} \) (20,000 V, still not 100 V).  
  **Error**: E.m.f. requires **energy per charge**, not energy per time or per current. Always check units!  

- **D. \( 9.0 \times 10^8 \, \text{V} \)**:  
  This answer comes from **multiplying energy and charge** instead of dividing:  
  \[
  V = E \times Q = (3.0 \times 10^8) \times (3.0) = 9.0 \times 10^8 \, \text{V}
  \]  
  **Error**: The formula is \( E = Q \times V \), so \( V = \frac{E}{Q} \). Multiplying reverses the relationship.  

---

### Key Physics Principles  
1. **Charge calculation**: \( Q = I \times t \) (core definition of current).  
2. **Energy transfer**: \( E = Q \times V \) (e.m.f. is energy per coulomb).  
3. **Units**:  
   - Joules (J) = energy,  
   - Coulombs (C) = charge,  
   - Volts (V) = J/C.  

**Exam Tip**: Always write down formulas first, ensure units match, and verify calculations step by step. Lightning problems test basic energy-charge relationships, not complex circuitry!"
748,"A cylinder of conducting putty has length l, diameter d and resistance R. The putty is now moulded into a cylinder of diameter 2d that has the same volume.

By which factor does the resistance of the putty cylinder decrease?

2
4
8
16",D,"### Model Answer: Resistance Change in Reshaped Putty Cylinder

**(DIAGRAM: Sketch two cylinders side-by-side. Left: original cylinder labeled 'Length = l', 'Diameter = d', 'Cross-section area A₁ = π(d/2)²'. Right: new cylinder labeled 'Length = ?', 'Diameter = 2d', 'Cross-section area A₂ = π(d)²'.)**

#### Correct Answer: D (Factor of 16)
The resistance \(R\) of a conductor depends on its **resistivity (\(\rho\))**, **length (\(L\))**, and **cross-sectional area (\(A\))** using the formula:  
\[
R = \rho \frac{L}{A}
\]  
**Key facts:**  
1. **Volume is conserved** (same amount of putty).  
2. **Resistivity (\(\rho\))** is unchanged (same material).  

**Step 1: Original dimensions**  
- Length \(L_1 = l\)  
- Diameter \(d_1 = d\) → Area \(A_1 = \pi (d/2)^2 = \frac{\pi d^2}{4}\)  
- Volume \(V = A_1 \times L_1 = \left(\frac{\pi d^2}{4}\right) \times l\)  

**Step 2: New dimensions**  
- New diameter \(d_2 = 2d\) → New area \(A_2 = \pi (d)^2 = \pi d^2\) (since radius is \(d\)).  
- Volume \(V\) unchanged → \(A_2 \times L_2 = V\)  
\[
\pi d^2 \times L_2 = \frac{\pi d^2}{4} \times l \quad \Rightarrow \quad L_2 = \frac{l}{4}
\]  
*(The new cylinder is shorter because the area increased)*.  

**Step 3: New resistance (\(R_2\))**  
\[
R_2 = \rho \frac{L_2}{A_2} = \rho \frac{\;l/4\;}{\pi d^2} = \rho \frac{l}{4\pi d^2}
\]  
**Step 4: Compare to original resistance (\(R\))**  
Original resistance:  
\[
R = \rho \frac{L_1}{A_1} = \rho \frac{l}{\;\pi d^2/4\;} = \rho \frac{4l}{\pi d^2}
\]  
Ratio:  
\[
\frac{R_2}{R} = \frac{\rho l / (4\pi d^2)}{\rho \cdot 4l / (\pi d^2)} = \frac{\rho l}{4\pi d^2} \times \frac{\pi d^2}{4\rho l} = \frac{1}{16}
\]  
Thus, \(R_2 = \frac{R}{16}\). The resistance **decreases by a factor of 16**.  

**Why?**  
- Area quadrupled (\(A_2 = 4A_1\)), which *reduces* resistance by 4×.  
- Length quartered (\(L_2 = L_1/4\)), which *reduces* resistance by another 4×.  
- Combined effect: \(4 \times 4 = 16\).  

---

#### Why the Other Answers Are Incorrect

**A: Factor of 2**  
- *Misconception:* Thinking only the diameter change matters.  
- Doubling the diameter quadruples the area (\(A \propto d^2\)). If length were unchanged, resistance would drop to \(R/4\). However, length *also* decreases, amplifying the reduction. Ignoring length leads to underestimating the change.  

**B: Factor of 4**  
- *Misconception:* Correctly noting area quadruples but forgetting the length change.  
- If length stayed the same, resistance would drop to \(R/4\). But since volume is fixed, length *must* decrease. The length reduction further lowers resistance, making the total decrease larger than 4×.  

**C: Factor of 8**  
- *Misconception:* Mixing up area scaling or misapplying volume effects.  
- Area scales with \(d^2\) (not \(d\)), and length scales inversely with area for fixed volume. The correct scaling is:  
  \[
  R \propto \frac{L}{A} \quad \text{and} \quad L \propto \frac{1}{A} \quad \Rightarrow \quad R \propto \frac{1}{A^2} \propto \frac{1}{d^4}
  \]  
  Doubling \(d\) increases \(d^4\) by \(2^4 = 16\), so \(R\) decreases by 16×. A factor of 8 suggests an error in combining exponents.  

---

**Key Concept:**  
Resistance depends **inversely on cross-sectional area** and **directly on length**. When volume is conserved, **changing one dimension forces the other to change**, amplifying the effect on resistance. Always analyze both \(L\) and \(A\)."
749,"Which quantity is measured in coulombs?

charge
current
electromotive force
power",A,"Here's a clear explanation for this question, focusing on IGCSE physics principles:

**Correct Answer: A (charge)**  
Charge is measured in coulombs (C). Electric charge is a fundamental property of matter (carried by particles like electrons and protons). The coulomb is the SI unit for charge. For example, when current flows, charge is transferred. The relationship is given by:  
\[ Q = I \times t \]  
where:  
- \( Q \) = charge (coulombs, C)  
- \( I \) = current (amperes, A)  
- \( t \) = time (seconds, s)  
This equation shows that 1 coulomb equals 1 ampere-second. Charge is a **base quantity** in electricity, and its unit is directly defined as the coulomb.  

**Why the other answers are incorrect:**  
1. **B (current)**  
   Current is the **rate of flow of charge**, measured in amperes (A), *not* coulombs. Using \( Q = I \times t \), current is charge per unit time (C/s), so its unit is the ampere. For example, a current of 2 A means 2 coulombs of charge pass a point per second. Coulombs measure the ""amount"" of charge, while amperes measure how ""fast"" it flows.  

2. **C (electromotive force, or e.m.f.)**  
   E.m.f. refers to the energy supplied by a source (like a battery) per unit charge. It is measured in **volts (V)**, not coulombs. The definition is:  
   \[ \text{e.m.f.} = \frac{\text{energy transferred}}{\text{charge}} \]  
   So, 1 volt = 1 joule per coulomb (J/C). Coulombs appear in the *denominator* of the unit for e.m.f., but e.m.f. itself is not measured in coulombs.  

3. **D (power)**  
   Power is the **rate of energy transfer**, measured in **watts (W)**. The equation is:  
   \[ P = \frac{E}{t} \quad \text{or} \quad P = I \times V \]  
   where energy (\( E \)) is in joules (J) and time (\( t \)) is in seconds (s). Since 1 watt = 1 joule per second (J/s), power involves energy and time, not charge directly. Even when using \( P = I \times V \), the unit (W) is derived from amperes and volts, not coulombs.  

**(DIAGRAM: Simple circuit with a battery, bulb, and ammeter. Arrows show charge (Q) flowing. Labels: ""Charge (Q) measured in coulombs (C)"", ""Current (I) measured in amperes (A)"", ""e.m.f. of battery measured in volts (V)"", ""Power of bulb measured in watts (W)"".)**  

**Key IGCSE Concept Recap:**  
- **Charge (Q)**: ""Amount"" of electricity, unit = coulomb (C).  
- **Current (I)**: Flow rate of charge, unit = ampere (A = C/s).  
- **e.m.f.**: Energy per charge supplied, unit = volt (V = J/C).  
- **Power**: Energy transferred per second, unit = watt (W = J/s).  

Coulombs are exclusively the unit for charge, a core idea in electricity. Confusion often arises between charge and current, but remembering that current is the *flow* of charge helps avoid this."
750,"A student rubs a plastic rod with a cloth.
The rod becomes positively charged.
What has happened to the rod?

It has gained electrons.
It has gained protons.
It has lost electrons.
It has lost protons.",C,"Here's the explanation for the question:

**Correct Answer: C (It has lost electrons.)**  

**Explanation of Correct Answer:**  
When two different materials are rubbed together, **electrons** (negatively charged particles) can be transferred between them. The plastic rod becomes positively charged because it **loses electrons** to the cloth. Electrons are the only particles mobile enough to move during friction. Since the rod loses negative charges (electrons), it ends up with more protons (positive charges) than electrons, resulting in a net positive charge.  

*(DIAGRAM: A plastic rod and cloth before rubbing, each with balanced positive (⁺) and negative (⁻) charges. After rubbing, electrons (⁻) move from the rod to the cloth. The rod now has excess ⁺ charges, while the cloth gains excess ⁺ charges.)*  

---

**Why the Other Answers Are Incorrect:**  

1. **A: It has gained electrons.**  
   If the rod gained electrons, it would become **negatively charged** because electrons carry a negative charge. However, the question states the rod becomes **positively** charged, so this cannot be correct.  

2. **B: It has gained protons.**  
   Protons are **positively charged** particles found in the nucleus of an atom. They are **bound tightly** in the nucleus and cannot be transferred during everyday processes like rubbing. Only electrons move in electrostatic charging.  

3. **D: It has lost protons.**  
   Protons **cannot be removed** by friction. Losing protons would require nuclear reactions, which do not occur during simple rubbing. Even if protons were lost, the rod would become negatively charged (due to excess electrons), contradicting the observed positive charge.  

---

**Key Concept Recap:**  
- **Electrons**: Light, negatively charged particles that can move between materials.  
- **Protons**: Positively charged particles fixed in the atomic nucleus.  
- **Charging by friction**: Involves **only electron transfer**. Loss of electrons → positive charge; gain of electrons → negative charge.  

*Note: This process follows the principle of conservation of charge—the total charge before and after rubbing remains the same (e.g., the rod gains +1 charge, the cloth gains -1 charge).*"
751,"A magnet near a coil of wire is attracted to the coil only when there is a current in the coil.Which statement explains this force of attraction?

The coil of wire has its own gravitational field.
The coil of wire is made from soft iron.
The current in the coil of wire creates a magnetic field.
The current in the coil of wire induces a charge on the magnet.",C,"Here's the breakdown of the question, focusing on core IGCSE magnetism principles:

**Correct Answer: C (The current in the coil of wire creates a magnetic field.)**

*   **Explanation:** When an electric current flows through a wire, it generates a **magnetic field** around the wire. This is a fundamental principle of electromagnetism. A coil of wire (a solenoid) concentrates this magnetic field, making it stronger and giving it a distinct north and south pole, similar to a bar magnet. When a current flows, the coil effectively *becomes* a magnet.  
    *   If the magnet is attracted to the coil, it means the pole of the magnet closest to the coil is *opposite* to the pole of the coil's magnetic field facing it (opposite poles attract).
    *   Crucially, this magnetic field **only exists when there is a current flowing**. When the current stops, the magnetic field disappears, and the attraction stops. This perfectly explains why the force of attraction only occurs when current is present.
    (DIAGRAM: A coil of wire with current flowing through it (direction shown). Circular magnetic field lines wrap around the coil. The field lines emerge from one end (N-pole) and enter the other end (S-pole). A bar magnet is shown with its S-pole near the coil's N-pole, showing attraction.)

**Why the other answers are incorrect:**

*   **A (The coil of wire has its own gravitational field.)**
    *   Gravitational fields are produced by objects with **mass**. Every object, including the coil and the magnet, has a gravitational field, but it is **extremely weak** compared to magnetic forces, especially for small objects like these.
    *   Gravitational attraction depends *only* on mass and distance. It **does not depend on whether an electric current is flowing** through the coil. Since the attraction *only* happens with current, gravity cannot be the explanation.

*   **B (The coil of wire is made from soft iron.)**
    *   Soft iron is a **ferromagnetic** material (easily magnetized and demagnetized). While soft iron is often used as the *core* inside a solenoid coil to *strengthen* the magnetic field produced by the current, the statement says the *coil itself* is made from soft iron.
    *   Crucially, even if the wire were made of soft iron, it would **not become magnetic by itself** and attract the permanent magnet *unless* a current was flowing to magnetize it (or unless it was permanently magnetized, which isn't stated). The key factor is the **current creating the magnetic field**, not the wire material alone. The attraction depends on the current, not the inherent properties of the wire.

*   **D (The current in the coil of wire induces a charge on the magnet.)**
    *   This confuses **electrostatics** (charges) with **magnetism**. Magnets have **magnetic poles** (North and South), not electric charges (positive or negative).
    *   An electric current *can* induce a *magnetic* pole in a nearby piece of magnetic material (like soft iron) – this is **induced magnetism**. However, it *cannot* induce an *electric charge* on the magnet.
    *   The force described is **attraction**, which is a *magnetic* force between poles. Static electric charges could cause attraction or repulsion, but this would not depend on the magnet's poles and isn't relevant here. The explanation must involve magnetic fields interacting.

**Key Physics Principle Recap:**

*   **Magnetic Field:** The region around a magnet or a current-carrying wire where magnetic forces act. Represented by field lines (N to S).
*   **Electromagnetism:** An electric current flowing through a conductor creates a magnetic field around it.
*   **Solenoid:** A coil of wire. When current flows, it acts like a bar magnet with defined North and South poles.
*   **Magnetic Force:** Like magnetic poles (N-N or S-S) repel. Unlike magnetic poles (N-S) attract. This force requires a magnetic field.
*   **Induced Magnetism:** A magnetic material (like unmagnetized iron) can become a temporary magnet when placed in a magnetic field (e.g., the field from the solenoid when current flows). This is *not* inducing an electric charge.

The core concept tested is that **a current creates a magnetic field**, which is necessary for the magnetic attraction observed."
752,"What is the most effective method of demagnetising a bar magnet?

placing the magnet in a solenoid carrying a large alternating current and gradually decreasing the current
placing the magnet in a solenoid carrying a large direct current and gradually decreasing the current
placing the magnet in a solenoid that produces a magnetic field in the opposite direction to the magnet
placing the magnet next to an identical bar magnet with its poles in the opposite direction",A,"### Correct Answer: A  
**Placing the magnet in a solenoid carrying a large alternating current and gradually decreasing the current.**

#### Explanation of Correct Answer (A)  
Demagnetization requires randomizing the alignment of **magnetic domains** (small regions within the material that act like tiny magnets). In a magnet, these domains are aligned, creating a net magnetic field. To demagnetize, we need to disrupt this alignment.  

- **Alternating current (AC)** in a solenoid produces a magnetic field that rapidly changes direction. This constantly flips the domains back and forth, scrambling their alignment.  
- **Gradually decreasing the current** weakens the alternating field slowly. As the field fades, the domains settle in random orientations, leaving no overall magnetism.  
- **Why it's effective**: The combination of rapid direction changes (from AC) and gradual reduction ensures domains don't re-align uniformly.  

(DIAGRAM: A solenoid coil with a bar magnet inside. The coil is connected to an AC power supply with a dial labeled ""decrease current."" Arrows inside the magnet show domains flipping randomly as the AC field changes direction.)  

---

#### Why the Other Answers Are Incorrect  

**Option B: Placing the magnet in a solenoid carrying a large direct current and gradually decreasing the current**  
- A **direct current (DC)** creates a steady magnetic field in one direction. This would align domains in that direction, making the magnet stronger, not weaker.  
- Gradually decreasing the DC field might reduce magnetism slightly, but domains remain partially aligned. It does not randomize domains, so full demagnetization isn't achieved.  
- **Misconception addressed**: Steady fields (DC) magnetize; they don't demagnetize.  

**Option C: Placing the magnet in a solenoid that produces a magnetic field in the opposite direction to the magnet**  
- A steady opposing field (likely from DC) would try to realign domains in the opposite direction. This could reverse the magnetization but not erase it.  
- Without rapid direction changes, domains aren't randomized. The magnet might end up magnetized oppositely.  
- **Misconception addressed**: Demagnetization isn't about ""canceling"" fields with an opposite field—it requires domain randomization.  

**Option D: Placing the magnet next to an identical bar magnet with its poles in the opposite direction**  
- This creates attraction between opposite poles, but the steady field from the second magnet will align domains in the first magnet, reinforcing (or reversing) its magnetism.  
- It doesn't scramble domains or weaken the field gradually. At best, it might slightly weaken the magnet but won't fully demagnetize it.  
- **Misconception addressed**: External magnets can influence alignment but don't cause the randomness needed for demagnetization.  

---

**Key Physics Principle**:  
Demagnetization relies on **domain randomization**, not just field opposition or weakening. Only an alternating field (via AC) with gradual reduction achieves this effectively. This method uses core IGCSE concepts:  
- **Magnetism**: Domains, induced magnetism, and the effect of alternating fields.  
- **Electricity**: Solenoids produce magnetic fields when current flows (using \( F = BIl \) for force, though not directly needed here).  

> **Note**: Methods like heating or hammering can also demagnetize (by randomizing domains via energy input), but A is the most controlled and effective *electrical* method."
753,"Light travels in a vacuum and then enters a glass block. The speed of the light in the glass block is 2.0×108m/s.
Which statement about the speed of light is correct?

The speed in a vacuum is 1.5 times the speed in the glass.
The speed in the glass is the same as the speed in a vacuum.
The speed in the glass is 1.5 times the speed in a vacuum.
The speed in the glass is 1.0×108 times the speed in a vacuum.",A,"### Correct Answer: A  
**The speed in a vacuum is 1.5 times the speed in the glass.**  

#### Explanation of Correct Answer:  
1. **Speed of Light in Vacuum**:  
   The speed of light in a vacuum (\(c\)) is a universal constant: **\(c = 3.0 \times 10^8  \text{m/s}\)**.  

2. **Speed of Light in Glass**:  
   The question states that the speed of light in glass (\(v\)) is **\(2.0 \times 10^8  \text{m/s}\)**.  

3. **Refractive Index and Speed**:  
   - When light enters a denser medium (like glass), it **slows down** due to interactions with atoms in the material.  
   - The **refractive index** (\(n\)) of a material is defined as the ratio of the speed of light in a vacuum to its speed in the material:  
     \[
     n = \frac{\text{speed in vacuum}}{\text{speed in material}} = \frac{c}{v}
     \]  
   - For glass:  
     \[
     n = \frac{3.0 \times 10^8}{2.0 \times 10^8} = 1.5
     \]  
   - This means \(c = 1.5 \times v\).  
   - **Conclusion**: The speed in a vacuum is **1.5 times** the speed in glass.  

(DIAGRAM: A ray of light entering a glass block. Label:  
- Vacuum: speed = \(3.0 \times 10^8  \text{m/s}\)  
- Glass: speed = \(2.0 \times 10^8  \text{m/s}\)  
- Arrow showing light bending *toward* the normal as it enters glass, indicating slowing down.)  

---

### Why the Other Answers Are Incorrect:  
**B. The speed in the glass is the same as the speed in a vacuum.**  
- **Misconception**: Light always travels at the same speed.  
- **Correction**: Light **slows down** in denser materials like glass. In a vacuum, there are no atoms to interact with, so light travels fastest there. The speed in glass (\(2.0 \times 10^8  \text{m/s}\)) is **less** than in vacuum (\(3.0 \times 10^8  \text{m/s}\)).  

**C. The speed in the glass is 1.5 times the speed in a vacuum.**  
- **Misconception**: Light speeds up in glass.  
- **Correction**: Light **never travels faster** in a medium than in a vacuum. If this were true, the speed in glass would be \(1.5 \times 3.0 \times 10^8 = 4.5 \times 10^8  \text{m/s}\), which exceeds \(c\)—violating a fundamental law of physics.  

**D. The speed in the glass is \(1.0 \times 10^8\) times the speed in a vacuum.**  
- **Misconception**: The speed ratio is extreme.  
- **Correction**: This implies the speed in glass is \(1.0 \times 10^8 \times 3.0 \times 10^8 = 3.0 \times 10^{16}  \text{m/s}\), which is **100 million times faster** than \(c\). Light **cannot** exceed \(c = 3.0 \times 10^8  \text{m/s}\).  

---

### Key Physics Principle:  
- **Refraction**: When light crosses from one medium to another, its speed changes, causing it to bend.  
- **Refractive Index**: A measure of how much a material slows light (\(n = c/v\)). For \(n > 1\), light slows in the material.  
- **IGCSE Focus**: Use \(n = c/v\) and recognize that light travels fastest in a vacuum. No equations beyond the syllabus are needed.  

> **Note to Students**: Light slows in glass but *not* due to ""friction."" It interacts electromagnetically with atoms, delaying its progress. At IGCSE, we simplify this to ""denser materials slow light down."""
