,Unnamed: 0,Question,Mark Scheme,Question Type
157,157,The government of a country sets an effective national minimum wage for workers.Discuss the arguments for and against the government's decision. [13],"b

The government of a country sets an effective national minimum wage for workers.
Discuss the arguments for and against the government's decision.
Answers should clearly identify and explain why a government might wish to increase the minimum wage. Aims might include: to increase basic living standards; ensure a more equitable distribution of income; encourage individuals to get a job and encourage labour productivity. Analysis should then attempt to show the impact of a minimum wage, which will be different depending upon the type of market under consideration and/or the respective elasticities of the supply of and demand for labour in each case. Potential benefits to the macro economy might be discussed. For example, it can be argued that the incentive effect of higher wages might lead to higher levels of labour productivity which will benefit employers and the economy as a whole.
However, depending upon the type of market, referred to above, such a minimum wage might lead to significant job losses. Also, this policy might lead to a significant increase in government expenditure which might have to be financed by higher levels of taxation. Additional references to possible negative macroeconomic effects might be made. For example, a minimum wage leads to higher overall costs which might lead to higher prices, higher cost of living. A conclusion should attempt to address the specific question based on preceding analysis.
L4 (9–13 marks) Factors should be identified that support a government’s decision to set a national minimum wage and factors that refer to the potential cost associated with such a decision. (Either 2 factors for, and 1 against. OR 1 factor for and 2 against). Points raised should be used in an analytical approach rather than simply focusing on descriptive comment. A conclusion should be provided which attempts to summarize the arguments for and against.
L3 (7–8 marks) for competent explanation of the impact of an increase in the national minimum wage supported by analysis which clearly demonstrates the potential impact. Either 1 factor for and 1 against with and analytical comment OR 3 factors (2+1 or 1 +2) with only a descriptive comment.
L2 (5–6 marks) for a brief and descriptive explanation of the potential costs/benefits (1+1) of an increase in the national minimum wage but this will not be supported by any in-depth analysis. There will be no attempt to summarize the overall impact of this decision.
L1 (1–4 marks) for an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
159,159,Use indifference theory to analyse the view that the demand for an inferior good is likely to be more price inelastic than the demand for a normal good. [13],"b

Use indifference theory to analyse the view that the demand for an inferior good is likely to be more price inelastic than the demand for a normal good.
Candidates should recognise the assumptions which underpin indifference theory and how these assumptions relate to consumer desire to maximise satisfaction by buying a combination of goods which is consistent with consumer equilibrium. Explanation of a normal good should be provided. Analysis should then attempt to explain the impact of a change in price. This effect can be divided into a substitution effect and an income effect. Further price changes can then be used to construct the relationship between a change in price and a subsequent change in demand. This can be done using verbal description or by the use of accurately labelled diagrams plus relevant description. The link between indifference analysis, price change, a normal good and the shape of the demand curve should be clearly established.
A similar approach can be used i.e. using the relative impact of the substitution effect and income effect, to show the link between a price change, an inferior good and the shape of the demand curve. The overall effect on the elasticity of demand for each type of good should then be made by discussing the impact of the negative effect on the elasticity of demand for the inferior good. Verbal description and/or description plus diagrams would be acceptable. A conclusion should refer to the extent to which the view in question might be correct.
L4 (9–13 marks) for a response which uses indifference analysis to differentiate between a normal good and an inferior good. In each case the analysis should establish the link between price changes and their effect on the consumer's demand curve. This analysis should then be used to comment on the view in question. A conclusion should summarize the analysis and make some reference to alternative types of good.
L3 (7–8 marks) for a competent analysis, including income and substitution effects. of the links between indifference theory, different types of good and why some goods might be more inelastic than others. A conclusion may be provided.
L2 (5–6 marks) for a brief, descriptive approach which uses indifference theory to explain the difference between a normal good and an inferior good but only provides a brief explanation of why the demand for an inferior good might be price inelastic.
L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
161,161,The use of cars in large cities can cause traffic congestion and pollution.Explain how the use of cars may cause allocative inefficiency and discuss two alternative government policies that might be used to solve this problem. [13],"b

The use of cars in large cities can cause traffic congestion and pollution.
Explain how the use of cars may cause allocative inefficiency and discuss two alternative government policies that might be used to solve this problem.
Allocative inefficiency occurs when a good/service is over/under produced which prevents an outcome which will maximize consumer satisfaction. Motor cars can cause traffic congestion and pollution which both contribute towards producing an allocatively inefficient outcome. Congestion is associated with slower transport/distribution and this causes inefficiency. Pollution produces negative externalities which are additional costs which are not incurred by the user of motor cars but which have to be borne by society in general. When these additional costs are not taken into account, more motor cars are produced, sold and used than would otherwise be the case, therefore allocative efficiency in relation to the amount of resources used to produce cars is not achieved.
There are a number of alternative government policies which can be used to address the overproduction of cars. Policies might include: taxation, legislation, regulation, advertising, subsidising alternative methods of transport. Each policy can be evaluated. For example, subsidising alternative forms of transport might be costly and the cross elasticity of demand for motor cars and alternative forms of transport might be very low.
L4 (9–13 marks) for a clear, explanation of allocative efficiency and the link between motor car use, traffic congestion, pollution, negative externalities and allocative inefficiency. Two government policies should be identified to address this problem and at least one evaluative comment in each case should be provided.
L3 (7–8 marks) for an explanation of allocative efficiency and some attempt to link this concept to the negative impact of the use of motor cars on society. Some analysis will be provided which shows the relationship between allocative inefficiency and negative externalities. At least one government policy should be identified and its effectiveness discussed; or two policies with no evaluation.
L2 (5–6 marks) for a more descriptive explanation that indicates knowledge of allocative efficiency but does not link this closely to negative externalities and the negative effects on society of the use of motor cars. Government intervention might be briefly referred to but not analysed or discussed.
L1 (1–4 marks) for an answer that has some basic correct facts but includes irrelevancies and errors of theory.

13


","A-Level, [13] marks"
169,169,'Economic growth will always decrease the level of unemployment but this will usually create significant problems in relation to attaining other key macroeconomic aims.'How far do you agree with this statement? [13],"b
'Economic growth will always decrease the level of unemployment but this will usually create significant problems in relation to attaining other key macroeconomic aims.' How far do you agree with this statement?Answers should address both parts of the question. How far economic growth will decrease unemployment should be discussed by linking growth to output, income and employment. Candidates might also question whether economic growth will always reduce unemployment. For example, new technology might lead to increase in output via increases in productivity, at the expense of jobs. The second part of the question requires candidates to discuss possible conflicts between attaining economic growth, controlling inflation and reducing balance of payments deficits.L4 (9–13 marks): for an answer that discusses the possibility that in certain circumstances, economic growth might not decrease the level of unemployment and provides supporting examples. At least two potential problems relating to the attainment of other macroeconomic goals should be discussed. L3 (7–8 marks): for an answer that analyses the relationship between a growth in output and a subsequent increase in employment. Diagrams might be used to support the analysis. At least one potential problem relating to the attainment of other macroeconomic goals should be identified. L2 (5–6 marks): for an answer that describes why economic growth might create jobs and makes some attempt to explain why other macroeconomic goals might be affected. L1 (1–4 marks): for an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
171,171,Keynes argued that the rate of interest will not ensure that the level of savings will equal the level of investment in an economy because savings and investment are undertaken by different individuals for different reasons. Explain this statement and discuss how far you would support this view. [13],"b
Keynes argued that the rate of interest will not ensure that the level of savings will equal the level of investment in an economy because savings and investment are undertaken by different individuals for different reasons. Explain this statement and discuss how far you would support this view. Responses should explain the traditional theory of the relationship between interest rates and savings/ investment. If there was a surplus/deficit in relation to savings and investment, it was assumed that interest rate adjustment would ensure that these two would return to equilibrium. Keynes argued that savings were more likely to be determined by the level of individual's income and investment was more likely to be determined by investor confidence. Hence, there was no reason to support the view that interest rates will return to equilibrium based on changes in interest rates.L4 (9–13 marks): for responses that makes an attempt to assess how far they would support this Keynesian position. This would require a discussion relating to the importance of income changes on the level of savings and investor expectations of future profits on the level of investment. A conclusion which comments upon how far the candidate agrees with statement should be provided. L3 (7–8 marks): for a response that analyse why interest rate changes will impact upon savings and investment and why this will ensure a return to equilibrium via market forces. Some attempt should be made to explain why Keynes argued that other factors were more important determinants of savings/investment. L2 (5–6 marks): for an understanding of the traditional explanation of the relationship between interest rates and savings/investment. L1 (1–4 marks): for an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
173,173,"'In large firms the long-run average cost falls as output increases and consumers benefit from lower prices. In small firms it does not. There is, therefore, no place in a modern economy for small firms.’ Do you agree with these statements? [13]","b
'In large firms the long-run average cost falls as output increases and consumers benefit from lower prices. In small firms it does not. There is, therefore, no place in a modern economy for small firms.' Do you agree with these statements? Consideration of whether costs necessarily fall, whether consumers necessarily benefit if they do, whether there is no place for small firms, and a conclusion about the statement. L4 (9–13 marks): for clear analysis and discussion of all parts of the question including the purpose and reasons for small firms and a conclusion. L3 (7–8 marks): for an answer that concentrates on two of the parts of the statement but still with a reasoned structure, or comments on all three parts but with little analysis. L2 (5–6 marks): for a more limited answer probably giving a longer comment on economies of scale and falling costs without considering the rest of the statement in any detail. L1 (1–4 marks): for an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
175,175,Two shops sell clothes. One has luxury fashionable designs. The other has cheaper inferior alternatives. Both shops decided to have promotional sales with price reductions.Consider how indifference curve analysis could be used to explain a consumer's reaction to both the price reductions. [13],"b
Two shops sell clothes. One has luxury fashionable designs. The other has cheaper inferior alternatives. Both shops decided to have promotional sales with price reductions. Consider how indifference curve analysis could be used to explain a consumer's reaction to both the price reductions. Analysis and comment on income and substitution effects using indifference curves of a price change for a luxury good and an inferior good. L4 (9–13 marks): for an understanding of the meaning of the two concepts and a correct analysis of the direction of change for both concepts for both types of good. L3 (7–8 marks): for a less accurate understanding – probably evidenced by a weak analysis of the income effect on inferior goods, or a confusion with a Giffen good. L2 (5–6 marks): for an unclear answer which distinguishes between the effects but gets the direction of change incorrect; or one that concentrates on one type of good. L1 (1–4 marks): for an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
177,177,Discuss whether fiscal policy alone can promote a more equal distribution of income. [13],"b
Discuss whether fiscal policy alone can promote a more equal distribution of income. Definition and explanation of a more equal distribution of income. Definition of fiscal policy. Explanation of effects of taxation in terms of reducing income of the rich and the effect of government spending on the poor. Discussion of redistributive effects on rich and poor of fiscal changes. L4 (9–13 marks): For an answer that provides an explanation of the meaning of a more equal distribution of income. A clear discussion of three policies that may promote a more equal distribution of income. A conclusion is reached for 12/13 marks. L3 (7–8 marks): For an answer that provides an explanation of the meaning of a more equal income distribution. A clear analysis of two policies that may promote a more equal income distribution. L2 (5–6 marks): For an answer that makes a statement of the meaning of a more equal income distribution and a description a policy that may promote a more equal distribution of income. L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial. Note: Answers be rewarded at the appropriate level if candidates refer to relevant monetary and supply side policies that promote a more equal distribution of income.
13


","A-Level, [13] marks"
179,179,Evaluate the policies available to a government to reduce the level of structural unemployment. [13],"b
Evaluate the policies available to a government to reduce the level of structural unemployment. Definition of structural unemployment. Supply side policies: education and training, reduced corporation tax allowing more growth and employment, increased minimum wage acts as an incentive to work, subsidies for housing costs, reduction of trade union power. Aspects of fiscal policy relevant to structural unemployment can be accepted e.g. tariffs. L4 (9–13 marks): For an answer that evaluates three policies available to a government to reduce structural unemployment. L3 (7–8 marks): For an answer that explains two policies to reduce structural unemployment and a limited attempt to evaluate is made L2 (5–6 marks): For an answer that explains one policy to reduce structural unemployment. L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
181,181,Discuss whether consumers or producers benefit more from the practice of price discrimination. [13],"b
Discuss whether consumers or producers benefit more from the practice of price discrimination. Definitions of price discrimination (PD). Explanation of PD. Discussion of the impact of PD on both the consumer and the producer. L4 (9–13 marks): For an answer that explains fully when price discrimination can occur and discusses the impact on both the consumer and producer. A conclusion is reached for 12–13 marks. L3 (7–8 marks): For an answer that gives a limited explanation of when price discrimination can occur with a limited analysis of its impact. L2 (5–6 marks): For an answer that explains price discrimination. L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
183,183,Use indifference curve analysis to discuss whether the demand curve for a good will always slope downwards. [13],"b
Use indifference curve analysis to discuss whether the demand curve for a good will always slope downwards. Indifference curves, budget lines defined, the effect of shifts in the price and the budget line. Split of change in quantity demanded into income effect (IE) and substitution effect (SE). Impact of the size and sign of such changes on the slope of demand curve.L4 (9–13 marks): For an answer that discusses the influences of the size and the sign of the IE and SE on the effect on demand of a change in the price of a good and recognises this may produce an upwards sloping demand curve. A conclusion is reached for 12/13 marks. L3 (7–8 marks): For an answer that analyses the effect of a change of price on the demand for a good and includes reference to IE/SE.L2 (5–6 marks): For an answer that describes budget lines and indifference curves and identifies the equilibrium position. L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
185,185,To what extent do you agree that it is not possible to achieve economic growth without simultaneously causing a balance of payments deficit? [13],"b
To what extent do you agree that it is not possible to achieve economic growth without simultaneously causing a balance of payments deficit?Answers should establish that economic growth and a stable balance of payments are key macroeconomic goals. Alternative policies required to promote economic growth should be explained and analysed. Candidates should then proceed to examine the potential impact of economic growth on the balance of payments.Alternative approaches which use circular income flow or Keynesian AD/AS analysis might be used. Evaluative comment will attempt to consider the extent of the impact of economic growth on the level of national income and imports. Similarly, analysis of the links between policies to promote economic growth and a balance of payments deficit will be discussed. For example, economic growth should lead to a rise in incomes which is likely to lead to a higher level of imports which, in turn, would cause/increase a balance of payments deficit. Evaluative comment will consider the extent of the impact of economic growth and a balance of payments deficit. A conclusion, based on the preceding analysis, will then attempt to show how far it is possible to agree with the statement under consideration. L4 (9–13 marks): For an answer that examines alternative policies to achieve economic growth. For example, short run demand side and long run supply side. Responses will analyse and evaluate the impact of at least one approach on a balance of payments deficit. A conclusion will discuss the extent to which the outcome referred to in the statement is possible. L3 (7–8 marks): For an answer which analyses the impact of economic growth on a balance of payments deficit with some evaluative comment or a response which analyses both elements of the question but makes no attempt to discuss the view under consideration.L2 (5–6 marks): For an answer which explains policies which can be introduced to achieve economic growth but focuses upon describing the potential impact on a balance of payments deficit. A conclusion will not be provided. L1 (1–4 marks): For an answer that shows some knowledge but does not indicate that the question has been fully grasped or where the answer is mostly irrelevant
13


","A-Level, [13] marks"
187,187,To what extent do you agree with the view that the control of inflation should be the most important macroeconomic aim? [13],"b
To what extent do you agree with the view that the control of inflation should be the most important macroeconomic aim?The four key macroeconomic goals should be identified. Different approaches might be adopted to determine whether the control of inflation is the most important. One approach might examine the impact of the failure to control inflation on the other macroeconomic goals. For example, a high rate of inflation might lead to reduction in investment and ultimately a reduction in economic growth. At the same time high inflation will make exports more expensive this would have a negative effect on the balance of payments, the exchange rate and the level of employment. Similar analysis might be used to consider the importance of the failure to achieve each of the other goals. Then an attempt to compare their relative importance and draw a conclusion which addresses the specific question should be made. An alternative approach might compare the benefits of achieving each macroeconomic goal and base a conclusion on this analysis. L4 (9–13 marks): For a detailed analysis of the impact of the failure to achieve each goal on the economy. Each goal will be analysed in relation to its relationship with other macroeconomic goals. Evaluation of the overall extent of the impact should be made and based on this evaluation; a conclusion should be provided which addresses the specific question. Alternative approaches such as that outlined above will be accepted. L3 (7–8 marks): For an analysis of the impact of the failure to achieve each of three macroeconomic goals which must include the goal of inflation; the importance of each goal will be assessed and a limited attempt to provide a conclusion which addresses the specific question should be made.L2 (5–6 marks): For a response which is descriptive rather than analytical. Answers might focus on why some macroeconomic goals might be important but will not attempt to use analysis to determine whether inflation might be the most important.L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
189,189,Discuss what determines the level of savings in an economy and assess the impact of an increase in the level of savings upon economic growth and employment. [13],"b
Discuss what determines the level of savings in an economy and assess the impact of an increase in the level of savings upon economic growth and employment.The level of savings in an economy will be determined by a number of factors, including income levels; rate of interest on savings; expectations of changes in inflation; expectations relating to employment and economic growth; attitudes to thrift; availability of government savings schemes. Some attempt should be made to discuss relative importance of an increase in the level of savings and growth and employment.The impact of an increase upon key macroeconomic indicators such as growth and employment, should be discussed. Different models might be used to assess the impact of an increase in savings. For example, a circular flow model using withdrawals and injections could be used in conjunction with appropriate diagrams to illustrate the potential impact of an increase in savings on the level of employment. Discussion relating to the extent of the impact should be provided and supported by a relevant conclusion. L4 (9–13 marks): For a discussion that analyses at least two determinants of the level of savings in an economy plus evaluative comment which discusses the relative importance of these factors. Further analysis should be provided to link these determinants to growth and employment. An assessment of the strength of the impact in both cases should be made and supported by a conclusion. L3 (7–8 marks): For a less detailed analysis of one determinant with limited development that recognises and analyses the impact of this determinant on either growth or employment. However, there will be only a limited attempt to assess the impact of this change on the chosen macroeconomic indicator. L2 (5–6 marks): For a limited but descriptive explanation of some factors which might influence savings. Basic comment will be made linking savings and growth/employment but no analytical/discursive comment will be provided. L1 (1–4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
191,191,'Monopsonist employers cause labour market failure while trade unions can solve this labour market failure.’To what extent do you agree that this view is accurate? [13],"b
'Monopsonist employers cause labour market failure while trade unions can solve this labour market failure.' To what extent do you agree that this view is accurate?There are two parts to this question. Each part should be addressed equally and a conclusion should then be provided which addresses the specific question.Market failure should be explained in relation to the monopsonist. This should include references to: labour exploitation in that the wage paid is significantly lower than the value added by labour; the level of employment is likely to be low; the wage level is likely to be low. The role of trade unions in the labour market should then be considered. Candidates might discuss how a trade union can help to correct market failure caused by monopsonist employers, through collective bargaining. Good responses will also recognise that trade unions can also cause market failure. For example by negotiating a minimum wage above the competitive market equilibrium wage rate or by restricting labour supply through the use of closed shop agreements. Based on the preceding analysis an attempt to assess the validity of the view in the question should then be made. L4 (9–13 marks): For analysis which addresses both parts of the question. A clear attempt to evaluate the accuracy of the view under consideration should be demonstrated by comparing the type of market failure associated with monopsony with that of a trade union and recognising that in some circumstances, a trade union might help to correct market failure, while in other circumstances this might not be the case. This should be reflected by a conclusion which attempts to assess the validity of the view in question. L3 (7– 8 marks): For an accurate reference to the question and clear analysis explaining the relationship between monopsony and market failure and also trade unions and market failure but with a more limited evaluation or limited attempt to discuss the validity of the view under consideration.L2 (5– 6 marks): For a briefer analysis that examines two causes of labour market failure but does not use these differences to discuss the validity of the view under consideration.L1 (1– 4 marks): For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
211,211,'Policies to achieve economic growth will inevitably cause a government budget deficit.'How far do you agree with this statement? [13],"b
‘Policies to achieve economic growth will inevitably cause a government budget deficit.’  How far do you agree with this statement?  Fiscal, monetary and supply side policies. Definitions of short- or long-term growth. Relevance of multiplier concept, marginal efficiency of capital (MEC) and interest rates, the availability of savings and supply side factors population, education. Definitions and explanation of a budget deficit.  L4 (9–13 marks) For a discussion of two policies and their effect on either type of economic growth and accurate links to a budget deficit.  L3 (7–8 marks) For a response which gives a sound analysis of one policy and a less developed reference to a second policy. Only one form of economic growth or links to a budget deficit are commented upon.  L2 (5–6 marks) For an explanation of one policy and its links to economic growth.  L1 (1–4 marks) For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
213,213,Discuss whether solving the problem of unemployment should be the main policy objective for the government of a developing country. [13],"b
Discuss whether solving the problem of unemployment should be the main policy objective for the government of a developing country.  Identification of possible government policy objective. Discussion of significance of unemployment as the only policy objective. Discussion of significance of alternative policy objectives: inflation, growth balance of payments and equality. Identification of other government objectives for developing countries: inflation, growth, balance of payments, distribution of income.  L4 (9–13 marks) For an answer which discusses three alternative policy objectives and whether they are as important as unemployment. A conclusion is reached for 12–13 marks.  L3 (7–8 marks) For an answer which analyses two alternative policy objectives and a comment of their significance. L2 (5–6 marks) For an answer which considers one alternative policy objective.  L1 (1–4 marks) For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
215,215,Discuss the relative importance of marginal cost and average variable cost in determining short-run production decisions. [13],"b
Discuss the relative importance of marginal cost and average variable cost in determining short-run production decisions.  Definition of marginal costs (MC) and average variable cost (AVC) and relationship to the short run. Changes in marginal cost and the determination of equilibrium output. The relationship of output to short run profit. The relationship of MC, AVC to short run close-down of the firm.  L4 (9–13 marks) For a response which clearly defines MC and AVC. The determination of the short run equilibrium output and discusses how differences in these costs and average revenue will determine the short-run shutdown point.  L3 (7–8 marks) For a response which clearly understands MC and AVC and analyses short run equilibrium output.  L2 (5–6 marks) For a response which understands MC and AVC.  L1 (1–4 marks) For an answer which has some basic correct facts but includes irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
217,217,'Market failure can always be overcome to increase economic efficiency.'How far do you agree with this statement? [13],"b
‘Market failure can always be overcome to increase economic efficiency.’  How far do you agree with this statement?  Explanation of forms of market failure. Methods of reducing market failure: indirect taxation or subsidies, direct provision or legislation. Problems of imperfect government information.  L4 (9–13 marks) For an answer which identifies two forms of market failure and which discusses two methods of improving efficiency. A conclusion is reached for 12/13 marks. L3 (7–8 marks) For an answer which identifies one form of market failure and which analyses one method of improving efficiency and a description of another.  L2 (5–6 marks) For an answer which describes methods of improving efficiency.  L1 (1–4 marks) For an answer which shows some knowledge but does not indicate that the question has been fully grasped. The answer will have some correct facts but include irrelevancies. Errors of theory or omissions of analysis will be substantial.
13


","A-Level, [13] marks"
219,219,Monetary policy relies heavily on the theory of a monetary transmission mechanism. Explain how a monetary transmission mechanism works and discuss its effectiveness. [13],"b
Monetary policy relies heavily on the theory of a monetary transmission mechanism.  Explain how a monetary transmission mechanism works and discuss its effectiveness.  The monetary transmissions mechanism links changes in the money market to changes in the goods market. Changes in the money supply will change interest rates which will impact on the level of investment and ultimately this will change real variables such as output and employment. Evaluative comment might refer to the liquidity trap, an inelastic MEC curve, the effect of negative expectations on investment, a possible weak multiplier effect or the negative feedback effect of an increase in income on the rate of interest.L4 (9–13 marks) For a detailed explanation of the Keynesian monetary transmission supported by an accurate, clearly labelled diagram. Responses should identify at least two reasons why the link between the money market and goods market might be weak. Based on the preceding evaluation a conclusion should comment on the effectiveness of the theory.  L3 (7–8 marks) For clear analysis of the links between the money market and the goods market supported by an accurate, relevant diagram. Some evaluative comment will be provided but not fully developed. Conclusion will be brief.  L2 (5–6 marks) For a descriptive approach that does not support comment with an appropriate diagram with very little comment relating to the effectiveness of the process and no attempt to provide an appropriate conclusion.  L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
221,221,Discuss the effectiveness of alternative macroeconomic policies used to reduce a public sector budget deficit. [13],"b
Discuss the effectiveness of alternative macroeconomic policies used to reduce a public sector budget deficit.  Short run policy approaches can be divided into those based on increases in the level of taxation and those related to cuts in public expenditure. Longer term measures might relate to supply side policies used to achieve economic growth. The effectiveness of each group of measures can be analysed by assessing their relative impact on the deficit in the short run and long run and considering costs associated with each policy alternative.  L4 (9–13 marks) For a discussion that refers to at least two groups of alternative macroeconomic measures and attempts to assess the costs/benefits associated with each approach. Good responses will identify the distinction between short run and long run approaches. A reasoned conclusion should be provided.  L3 (7–8 marks) For analysis of how different macroeconomic policies might be used to reduce a budget deficit but no attempt to distinguish between short run and long run approaches and no attempt to discuss which policy option might be the more effective.  L2 (5–6 marks) For an answer that describes how a budget deficit can be reduced but does not provide any supporting analysis of how each policy might work and only partially attempts to develop points raised. No conclusion will be provided.  L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
223,223,'Price discrimination is always possible but never desirable.'Do you agree with this opinion? [13],"b
‘Price discrimination is always possible but never desirable.’  Do you agree with this opinion?  This requires an explanation of price discrimination and an evaluation of whether it is always possible and whether there might be benefits from price discrimination if it means the firm can continue operating to avoid shutting down.  L4 (9–13 marks) For clear analysis of possibility/profitability of price discrimination (separate markets, different price elasticities of demand) and potential benefits.  L3 (7–8 marks) For an analysis of the possibility of price discrimination, probably concentrating on either separate markets or different elasticities and very limited comment on potential benefits.  L2 (5–6 marks) For an analysis of price discrimination that is incomplete and with no evaluation of its potential benefit to the firm.  L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
225,225,Distinguish between the income and substitution effects of a change in a good's price and analyse why the effect of a change in price is not always the same for different goods. [13],"b
Distinguish between the income and substitution effects of a change in a good’s price and analyse why the effect of a change in price is not always the same for different goods. A price fall is reflected in a change in the budget line (pivot from point on axis of the good with no price change) with a subsequent change in equilibrium. The equilibrium change involves substitution and income effects. Substitution effect would be in the opposite direction to the price change. The income effect is represented by a parallel shift of the budget line is in the same direction as the substitution effect for the normal good but in the opposite direction for an inferior and Giffen good. Demand will increase for a normal good, but the extent will depend on elasticity, it will increase for an inferior good but not as much as for a normal good. For a Giffen good the final demand is less than the original demand. L4 (9–13 marks) For a reasoned and clear discussion, logically presented dealing with income, substitution effects and at least two different types of good, (normal, inferior, Giffen).  L3 (7–8 marks) For a fair but undeveloped discussion probably concentrating on income, substitution. Mention might be made of different elasticities of a normal good or of the difference between normal goods and inferior/Giffen. There would be only a brief comment on the individual demand curve or no discussion about the demand curve.  L2 (5–6 marks) For a limited explanation with a lack of development of both income/substitution and different types of good.  L1 (1–4 marks) For an answer that has some basic correct facts but includes irrelevancies and errors of theory.
13


","A-Level, [13] marks"
245,245,To what extent do you agree that it is not possible to solve a persistent balance of payments  deficit without sacrificing other key macroeconomic aims? [13],"b

To what extent do you agree that it is not possible to solve a persistent balance of payments deficit without sacrificing other key macroeconomic aims?
Candidates should explain what is meant by a persistent balance of payments deficit. Some emphasis should be upon the importance of the word ‘persistent’. Alternative ways of solving a balance of payments deficit should be considered. Expenditure reducing, expenditure switching and direct intervention should then be discussed in the light of how these policies might impact on other macroeconomic aims. For example, an expenditure reducing policy based on raising interest rates, might have a negative effect on investment, economic growth and employment but a positive effect on inflation.
Some attempt to address the specific question, based on the preceding analysis should then be part of a reasoned conclusion.
L4 (9–13 marks): For an answer which explains the potential impact of a persistent balance of payments. Candidates should then consider at least two potential problems relating policy decisions to other key macroeconomic goals. A conclusion should make some attempt to decide the extent to which it is possible to solve a persistent balance of payments deficit without sacrificing other key macroeconomic goals.
L3 (7–8 marks): For an analysis which explains alternative policies available to address a persistent balance of payments deficit. Candidates should recognize at least one potential problem relating to the type of policy adopted to solve the balance of payments deficit. Also, there should be reference to, and an analysis of, the need to sacrifice at least one other macroeconomic goal.
L2 (5–6 marks): For a less well-developed comment which describes the problem and alternative policy prescriptions but does not attempt to identify and analyse why these policies might mean that other macroeconomic goals have to be sacrificed.
L1 (1–4 marks): For an answer that shows some knowledge but does not indicate that the question has been fully grasped or where the answer is mostly irrelevant.

13


","A-Level, [13] marks"
259,259,To what extent do you agree that it is not possible to solve a persistent balance of payments  deficit without sacrificing other key macroeconomic aims? [13],"b

To what extent do you agree that it is not possible to solve a persistent balance of payments deficit without sacrificing other key macroeconomic aims?
Candidates should explain what is meant by a persistent balance of payments deficit. Some emphasis should be upon the importance of the word ‘persistent’. Alternative ways of solving a balance of payments deficit should be considered. Expenditure reducing, expenditure switching and direct intervention should then be discussed in the light of how these policies might impact on other macroeconomic aims. For example, an expenditure reducing policy based on raising interest rates, might have a negative effect on investment, economic growth and employment but a positive effect on inflation.
Some attempt to address the specific question, based on the preceding analysis should then be part of a reasoned conclusion.
L4 (9–13 marks): For an answer which explains the potential impact of a persistent balance of payments. Candidates should then consider at least two potential problems relating policy decisions to other key macroeconomic goals. A conclusion should make some attempt to decide the extent to which it is possible to solve a persistent balance of payments deficit without sacrificing other key macroeconomic goals.
L3 (7–8 marks): For an analysis which explains alternative policies available to address a persistent balance of payments deficit. Candidates should recognize at least one potential problem relating to the type of policy adopted to solve the balance of payments deficit. Also, there should be reference to, and an analysis of, the need to sacrifice at least one other macroeconomic goal.
L2 (5–6 marks): For a less well-developed comment which describes the problem and alternative policy prescriptions but does not attempt to identify and analyse why these policies might mean that other macroeconomic goals have to be sacrificed.
L1 (1–4 marks): For an answer that shows some knowledge but does not indicate that the question has been fully grasped or where the answer is mostly irrelevant.

13


","A-Level, [13] marks"
